,Text,target,charcaters_count,words_count,sentence_count
3491,But i haf enuff space got like 4 mb...,ham,38,10,1
3492,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,spam,136,32,4
3493,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,spam,157,29,2
3494,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470",spam,153,31,2
3495,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,spam,64,14,3
3496,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,spam,160,28,3
3497,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,spam,158,31,4
3498,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL,spam,161,30,1
3499,True. Its easier with her here.,ham,31,8,2
3500,Sure but since my parents will be working on Tuesday I don't really need a cover story,ham,86,18,1
3501,Haha okay... Today weekend leh... ,ham,34,7,1
3502,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",ham,58,13,2
3503,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,ham,193,34,1
3504,You've always been the brainy one.,ham,34,8,1
3505,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,ham,124,33,1
3506,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,spam,106,20,3
3507,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",ham,152,31,2
3508,Sending you greetings of joy and happiness. Do have a gr8 evening,ham,65,13,2
3509,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",ham,105,21,3
3510,If india win or level series means this is record:),ham,51,12,1
3511,Then what about further plan?,ham,29,6,1
3512,Its good to hear from you,ham,25,6,1
3513,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",ham,78,20,2
3514,What time you thinkin of goin?,ham,30,7,1
3515,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,spam,139,34,5
3516,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,153,21,2
3517,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,ham,135,30,4
3518,Yes but I don't care cause I know its there!,ham,44,12,1
3520,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",ham,142,33,2
3521,Sitting ard nothing to do lor. U leh busy w work?,ham,49,13,2
3522,Its  &lt;#&gt; k here oh. Should i send home for sale.,ham,54,19,2
3523,Sorry. || mail? || ,ham,19,6,3
3524,Ya just telling abt tht incident..,ham,34,7,1
3525,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,ham,107,25,2
3526,Ugh just got outta class,ham,24,5,1
3527,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",ham,274,45,3
3529,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,ham,158,39,5
3530,Ok. I.ll do you right later.,ham,28,7,1
3532,Have your lunch and come quickly and open the door:),ham,52,12,1
3533,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,spam,153,34,3
3534,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,ham,131,29,5
3535,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",ham,155,46,4
3536,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,spam,101,16,3
3537,i am seeking a lady in the street and a freak in the sheets. Is that you?,ham,73,19,2
3538,My phone,ham,8,2,1
3539,"Haha figures, well I found the piece and priscilla's bowl",ham,57,12,1
3540,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",ham,106,22,1
3542,yay! finally lol. i missed our cinema trip last week :-(,ham,56,15,3
3543,All day working day:)except saturday and sunday..,ham,49,11,1
3545,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,ham,176,39,5
3546,"I think IÛ÷m waiting for the same bus! Inform me when you get there, if you ever get there.",ham,92,22,2
3547,You getting back any time soon?,ham,31,7,1
3548,", how's things? Just a quick question.",ham,38,10,2
3550,"I can probably come by, everybody's done around  &lt;#&gt;  right?",ham,66,19,1
3551,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,ham,180,42,1
3552,I can ask around but there's not a lot in terms of mids up here,ham,63,16,1
3553,Be sure to check your yahoo email. We sent photos yesterday,ham,59,12,2
3554,What was she looking for?,ham,25,6,1
3555,Wherre's my boytoy ? :-(,ham,24,8,2
3556,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,spam,148,27,1
3557,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",ham,149,37,4
3558,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,ham,165,44,4
3560,"Yeah, probably earlier than that",ham,32,6,1
3561,Change windows logoff sound..,ham,29,5,1
3563,I'm also came to room.,ham,22,7,1
3564,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,ham,105,26,1
3566,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,ham,126,35,4
3567,"Cool, text me when you head out",ham,31,8,1
3568,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",spam,140,28,3
3569,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam,161,42,5
3570,Happy birthday... May u find ur prince charming soon n dun work too hard...,ham,75,16,1
3571,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",ham,121,27,1
3572,You said to me before i went back to bed that you can't sleep for anything.,ham,75,18,1
3573,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,ham,95,19,2
3574,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,spam,156,45,1
3575,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,ham,114,37,3
3576,I will come to ur home now,ham,26,7,1
3577,Free any day but i finish at 6 on mon n thurs...,ham,48,13,1
3578,Will you be here for food,ham,25,6,1
3579,"life alle mone,eppolum oru pole allalo",ham,38,8,1
3580,Nite...,ham,7,2,1
3581,Two fundamentals of cool life: \Walk,ham,36,7,1
3582,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",ham,189,43,4
3583,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,ham,125,28,1
3584,I just saw ron burgundy captaining a party boat so yeah,ham,55,11,1
3585,I'm serious. You are in the money base,ham,38,10,2
3586,Already one guy loving you:-.,ham,29,8,1
3587,Staff of placement training in Amrita college.,ham,46,8,1
3588,I always chat with you. In fact i need money can you raise me?,ham,62,16,2
3589,I'm job profile seems like bpo..,ham,32,8,1
3590,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",ham,194,44,3
3591,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",ham,287,66,4
3592,Are you willing to go for apps class.,ham,37,9,1
3593,Hanging out with my brother and his family,ham,42,8,1
3594,No it will reach by 9 only. She telling she will be there. I dont know,ham,70,18,3
3595,Hey... are you going to quit soon? Xuhui and i working till end of the month ,ham,77,18,2
3596,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",ham,115,28,3
3597,Try neva mate!!,ham,15,5,2
3598,Yeah that'd pretty much be the best case scenario,ham,49,10,1
3599,I not free today i haf 2 pick my parents up tonite...,ham,53,13,1
3600,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,ham,92,24,3
3601,Should i send you naughty pix? :),ham,33,9,2
3602,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",spam,150,26,3
3603,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",spam,157,38,2
3604,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",ham,87,23,1
3605,Prepare to be pounded every night...,ham,36,7,1
3606,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",ham,134,38,2
3608,Good evening! How are you?,ham,26,7,2
3609,I'm at home. Please call,ham,24,7,2
3610,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,ham,97,25,2
3611,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",ham,153,37,4
3612,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,ham,139,23,2
3613,What happen dear. Why you silent. I am tensed,ham,45,11,3
3614,"I'll get there at 3, unless you guys want me to come some time sooner",ham,69,17,1
3615,If you are not coughing then its nothing,ham,40,8,1
3616,ÌÏ come lt 25 n pass to me lar,ham,30,9,1
3617,I'm e person who's doing e sms survey...,ham,40,11,1
3618,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,ham,84,20,3
3619,Thank You meet you monday,ham,25,5,1
3620,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C U THIS WK? WHO WAS THE MSG 4? åÐ RANDOM!,ham,140,42,6
3621,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",spam,152,37,6
3623,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",ham,85,25,2
3624,"Dad wanted to talk about the apartment so I got a late start, omw now",ham,69,16,1
3625,I love you both too :-),ham,23,8,1
3626,Lol u still feeling sick?,ham,25,6,1
3627,Din i tell u jus now 420,ham,24,7,1
3628,am up to my eyes in philosophy,ham,30,7,1
3629,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,spam,162,29,1
3630,Ok lor. I'm in town now lei.,ham,28,10,2
3631,I had it already..sabarish asked me to go..,ham,43,11,1
3632,No da. . Vijay going to talk in jaya tv,ham,39,11,3
3633,URGENT! We are trying to contact U Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,spam,157,31,5
3634,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,ham,83,20,3
3635,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,spam,68,13,2
3636,Still chance there. If you search hard you will get it..let have a try :),ham,73,19,2
3637,"Auction round 4. The highest bid is now å£54. Next maximum bid is å£71. To bid, send BIDS e. g. 10 (to bid å£10) to 83383. Good luck.",spam,133,36,5
3638,Do you always celebrate NY's with your family ?,ham,47,10,1
3639,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",ham,322,80,11
3640,Its ok..come to my home it vl nice to meet and v can chat..,ham,59,17,1
3641,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + å£200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,spam,134,24,2
3642,Sent me de webadres for geting salary slip,ham,42,8,1
3643,She's fine. Sends her greetings,ham,31,7,2
3644,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,spam,145,32,3
